order_id,postal_prefix,region,sku_id,order_hour,scenario
ORD015662,53,비수도권,SKU0099,7,normal
ORD015663,15,수도권,SKU0071,7,normal
ORD015664,5,수도권,SKU0065,5,normal
ORD015665,19,수도권,SKU0088,7,normal
ORD015666,14,수도권,SKU0056,16,normal
ORD015667,5,수도권,SKU0025,6,normal
ORD015668,96,비수도권,SKU0014,18,normal
ORD015669,13,수도권,SKU0048,2,normal
ORD015670,33,비수도권,SKU0052,8,normal
ORD015671,17,수도권,SKU0083,16,normal
ORD015672,5,수도권,SKU0014,8,normal
ORD015673,2,수도권,SKU0069,20,normal
ORD015674,33,비수도권,SKU0031,13,normal
ORD015675,9,수도권,SKU0094,0,normal
ORD015676,9,수도권,SKU0048,5,normal
ORD015677,92,비수도권,SKU0063,16,normal
ORD015678,16,수도권,SKU0066,16,normal
ORD015679,2,수도권,SKU0010,20,normal
ORD015680,12,수도권,SKU0086,4,normal
ORD015681,26,비수도권,SKU0017,16,normal
ORD015682,12,수도권,SKU0040,17,normal
ORD015683,1,수도권,SKU0068,18,normal
ORD015684,16,수도권,SKU0006,18,normal
ORD015685,4,수도권,SKU0059,22,normal
ORD015686,32,비수도권,SKU0041,17,normal
ORD015687,32,비수도권,SKU0007,14,normal
ORD015688,2,수도권,SKU0073,2,normal
ORD015689,11,수도권,SKU0051,13,normal
ORD015690,15,수도권,SKU0031,0,normal
ORD015691,20,비수도권,SKU0009,16,normal
ORD015692,11,수도권,SKU0055,0,normal
ORD015693,10,수도권,SKU0031,16,normal
ORD015694,96,비수도권,SKU0095,3,normal
ORD015695,2,수도권,SKU0060,0,normal
ORD015696,98,비수도권,SKU0029,19,normal
ORD015697,2,수도권,SKU0053,21,normal
ORD015698,10,수도권,SKU0054,2,normal
ORD015699,18,수도권,SKU0073,2,normal
ORD015700,5,수도권,SKU0091,11,normal
ORD015701,5,수도권,SKU0097,10,normal
ORD015702,9,수도권,SKU0072,4,normal
ORD015703,95,비수도권,SKU0055,12,normal
ORD015704,14,수도권,SKU0023,11,normal
ORD015705,22,비수도권,SKU0041,1,normal
ORD015706,47,비수도권,SKU0049,19,normal
ORD015707,54,비수도권,SKU0013,0,normal
ORD015708,44,비수도권,SKU0026,8,normal
ORD015709,12,수도권,SKU0099,2,normal
ORD015710,4,수도권,SKU0076,23,normal
ORD015711,10,수도권,SKU0049,19,normal
ORD015712,8,수도권,SKU0023,5,normal
ORD015713,5,수도권,SKU0058,10,normal
ORD015714,1,수도권,SKU0024,19,normal
ORD015715,88,비수도권,SKU0020,19,normal
ORD015716,85,비수도권,SKU0010,10,normal
ORD015717,2,수도권,SKU0035,14,normal
ORD015718,6,수도권,SKU0055,5,normal
ORD015719,5,수도권,SKU0016,7,normal
ORD015720,10,수도권,SKU0021,8,normal
ORD015721,8,수도권,SKU0040,17,normal
ORD015722,90,비수도권,SKU0049,5,normal
ORD015723,3,수도권,SKU0077,16,normal
ORD015724,8,수도권,SKU0057,22,normal
ORD015725,3,수도권,SKU0062,15,normal
ORD015726,96,비수도권,SKU0070,18,normal
ORD015727,85,비수도권,SKU0046,21,normal
ORD015728,49,비수도권,SKU0035,15,normal
ORD015729,15,수도권,SKU0081,12,normal
ORD015730,7,수도권,SKU0083,11,normal
ORD015731,8,수도권,SKU0016,8,normal
ORD015732,16,수도권,SKU0096,5,normal
ORD015733,58,비수도권,SKU0093,3,normal
ORD015734,10,수도권,SKU0088,5,normal
ORD015735,11,수도권,SKU0043,16,normal
ORD015736,28,비수도권,SKU0085,23,normal
ORD015737,9,수도권,SKU0063,9,normal
ORD015738,26,비수도권,SKU0021,7,normal
ORD015739,14,수도권,SKU0078,2,normal
ORD015740,2,수도권,SKU0041,14,normal
ORD015741,14,수도권,SKU0030,20,normal
ORD015742,85,비수도권,SKU0088,20,normal
ORD015743,11,수도권,SKU0087,18,normal
ORD015744,12,수도권,SKU0087,10,normal
ORD015745,3,수도권,SKU0086,5,normal
ORD015746,31,비수도권,SKU0056,8,normal
ORD015747,73,비수도권,SKU0062,10,normal
ORD015748,13,수도권,SKU0095,2,normal
ORD015749,9,수도권,SKU0013,8,normal
ORD015750,92,비수도권,SKU0081,12,normal
ORD015751,54,비수도권,SKU0053,23,normal
ORD015752,23,비수도권,SKU0098,4,normal
ORD015753,11,수도권,SKU0064,12,normal
ORD015754,8,수도권,SKU0017,14,normal
ORD015755,49,비수도권,SKU0082,8,normal
ORD015756,19,수도권,SKU0068,6,normal
ORD015757,18,수도권,SKU0015,2,normal
ORD015758,3,수도권,SKU0001,12,normal
ORD015759,18,수도권,SKU0055,17,normal
ORD015760,68,비수도권,SKU0025,10,normal
ORD015761,90,비수도권,SKU0087,20,normal
ORD015762,4,수도권,SKU0026,2,normal
ORD015763,34,비수도권,SKU0067,15,normal
ORD015764,23,비수도권,SKU0035,9,normal
ORD015765,80,비수도권,SKU0036,8,normal
ORD015766,55,비수도권,SKU0019,14,normal
ORD015767,93,비수도권,SKU0051,10,normal
ORD015768,92,비수도권,SKU0058,22,normal
ORD015769,8,수도권,SKU0059,9,normal
ORD015770,51,비수도권,SKU0086,23,normal
ORD015771,19,수도권,SKU0066,5,normal
ORD015772,8,수도권,SKU0075,5,normal
ORD015773,7,수도권,SKU0033,12,normal
ORD015774,3,수도권,SKU0043,14,normal
ORD015775,63,비수도권,SKU0002,12,normal
ORD015776,12,수도권,SKU0008,2,normal
ORD015777,74,비수도권,SKU0039,1,normal
ORD015778,30,비수도권,SKU0021,0,normal
ORD015779,41,비수도권,SKU0082,8,normal
ORD015780,11,수도권,SKU0068,21,normal
ORD015781,16,수도권,SKU0098,3,normal
ORD015782,15,수도권,SKU0089,20,normal
ORD015783,9,수도권,SKU0098,13,normal
ORD015784,70,비수도권,SKU0037,23,normal
ORD015785,32,비수도권,SKU0049,13,normal
ORD015786,2,수도권,SKU0038,16,normal
ORD015787,67,비수도권,SKU0097,13,normal
ORD015788,4,수도권,SKU0041,7,normal
ORD015789,14,수도권,SKU0012,6,normal
ORD015790,23,비수도권,SKU0026,8,normal
ORD015791,1,수도권,SKU0043,19,normal
ORD015792,38,비수도권,SKU0061,20,normal
ORD015793,39,비수도권,SKU0062,7,normal
ORD015794,38,비수도권,SKU0076,2,normal
ORD015795,6,수도권,SKU0065,0,normal
ORD015796,9,수도권,SKU0050,16,normal
ORD015797,9,수도권,SKU0004,10,normal
ORD015798,92,비수도권,SKU0070,15,normal
ORD015799,3,수도권,SKU0009,5,normal
ORD015800,15,수도권,SKU0047,1,normal
ORD015801,77,비수도권,SKU0090,8,normal
ORD015802,59,비수도권,SKU0060,20,normal
ORD015803,68,비수도권,SKU0020,10,normal
ORD015804,95,비수도권,SKU0081,23,normal
ORD015805,14,수도권,SKU0031,23,normal
ORD015806,11,수도권,SKU0058,4,normal
ORD015807,2,수도권,SKU0064,17,normal
ORD015808,6,수도권,SKU0074,10,normal
ORD015809,22,비수도권,SKU0007,12,normal
ORD015810,6,수도권,SKU0086,10,normal
ORD015811,53,비수도권,SKU0012,5,normal
ORD015812,2,수도권,SKU0010,20,normal
ORD015813,9,수도권,SKU0046,15,normal
ORD015814,45,비수도권,SKU0038,18,normal
ORD015815,9,수도권,SKU0006,13,normal
ORD015816,51,비수도권,SKU0017,8,normal
ORD015817,99,비수도권,SKU0044,22,normal
ORD015818,63,비수도권,SKU0083,12,normal
ORD015819,12,수도권,SKU0013,13,normal
ORD015820,82,비수도권,SKU0011,3,normal
ORD015821,2,수도권,SKU0081,2,normal
ORD015822,51,비수도권,SKU0050,1,normal
ORD015823,1,수도권,SKU0037,20,normal
ORD015824,7,수도권,SKU0047,16,normal
ORD015825,97,비수도권,SKU0042,5,normal
ORD015826,13,수도권,SKU0079,1,normal
ORD015827,68,비수도권,SKU0001,11,normal
ORD015828,13,수도권,SKU0044,11,normal
ORD015829,71,비수도권,SKU0016,20,normal
ORD015830,93,비수도권,SKU0031,17,normal
ORD015831,16,수도권,SKU0012,3,normal
ORD015832,21,비수도권,SKU0043,5,normal
ORD015833,33,비수도권,SKU0065,19,normal
ORD015834,88,비수도권,SKU0067,20,normal
ORD015835,9,수도권,SKU0080,19,normal
ORD015836,30,비수도권,SKU0082,19,normal
ORD015837,12,수도권,SKU0060,18,normal
ORD015838,8,수도권,SKU0036,2,normal
ORD015839,3,수도권,SKU0006,19,normal
ORD015840,32,비수도권,SKU0004,7,normal
ORD015841,79,비수도권,SKU0012,20,normal
ORD015842,13,수도권,SKU0099,15,normal
ORD015843,20,비수도권,SKU0079,22,normal
ORD015844,36,비수도권,SKU0041,21,normal
ORD015845,15,수도권,SKU0047,0,normal
ORD015846,82,비수도권,SKU0074,1,normal
ORD015847,13,수도권,SKU0052,9,normal
ORD015848,5,수도권,SKU0037,4,normal
ORD015849,5,수도권,SKU0035,18,normal
ORD015850,80,비수도권,SKU0021,11,normal
ORD015851,97,비수도권,SKU0089,23,normal
ORD015852,10,수도권,SKU0042,23,normal
ORD015853,5,수도권,SKU0076,17,normal
ORD015854,17,수도권,SKU0058,5,normal
ORD015855,48,비수도권,SKU0076,22,normal
ORD015856,31,비수도권,SKU0033,13,normal
ORD015857,91,비수도권,SKU0076,22,normal
ORD015858,67,비수도권,SKU0079,2,normal
ORD015859,76,비수도권,SKU0011,12,normal
ORD015860,19,수도권,SKU0010,6,normal
ORD015861,12,수도권,SKU0099,16,normal
ORD015862,46,비수도권,SKU0012,8,normal
ORD015863,16,수도권,SKU0069,5,normal
ORD015864,10,수도권,SKU0075,5,normal
ORD015865,6,수도권,SKU0007,22,normal
ORD015866,19,수도권,SKU0075,1,normal
ORD015867,27,비수도권,SKU0042,10,normal
ORD015868,23,비수도권,SKU0028,1,normal
ORD015869,5,수도권,SKU0067,19,normal
ORD015870,23,비수도권,SKU0084,14,normal
ORD015871,6,수도권,SKU0058,1,normal
ORD015872,40,비수도권,SKU0088,6,normal
ORD015873,15,수도권,SKU0003,9,normal
ORD015874,73,비수도권,SKU0074,1,normal
ORD015875,60,비수도권,SKU0017,16,normal
ORD015876,51,비수도권,SKU0029,16,normal
ORD015877,46,비수도권,SKU0058,17,normal
ORD015878,21,비수도권,SKU0028,13,normal
ORD015879,3,수도권,SKU0017,2,normal
ORD015880,38,비수도권,SKU0089,16,normal
ORD015881,17,수도권,SKU0091,23,normal
ORD015882,17,수도권,SKU0004,14,normal
ORD015883,14,수도권,SKU0051,21,normal
ORD015884,87,비수도권,SKU0021,18,normal
ORD015885,9,수도권,SKU0087,19,normal
ORD015886,11,수도권,SKU0047,15,normal
ORD015887,93,비수도권,SKU0048,14,normal
ORD015888,66,비수도권,SKU0063,4,normal
ORD015889,1,수도권,SKU0006,14,normal
ORD015890,83,비수도권,SKU0013,14,normal
ORD015891,8,수도권,SKU0050,23,normal
ORD015892,47,비수도권,SKU0097,17,normal
ORD015893,20,비수도권,SKU0085,4,normal
ORD015894,19,수도권,SKU0089,0,normal
ORD015895,49,비수도권,SKU0014,0,normal
ORD015896,8,수도권,SKU0096,2,normal
ORD015897,6,수도권,SKU0073,16,normal
ORD015898,38,비수도권,SKU0033,21,normal
ORD015899,11,수도권,SKU0087,21,normal
ORD015900,95,비수도권,SKU0075,20,normal
ORD015901,16,수도권,SKU0074,13,normal
ORD015902,4,수도권,SKU0074,8,normal
ORD015903,44,비수도권,SKU0081,3,normal
ORD015904,11,수도권,SKU0095,18,normal
ORD015905,6,수도권,SKU0014,2,normal
ORD015906,15,수도권,SKU0100,0,normal
ORD015907,93,비수도권,SKU0088,3,normal
ORD015908,15,수도권,SKU0045,22,normal
ORD015909,12,수도권,SKU0016,23,normal
ORD015910,16,수도권,SKU0046,13,normal
ORD015911,1,수도권,SKU0078,21,normal
ORD015912,5,수도권,SKU0061,22,normal
ORD015913,73,비수도권,SKU0028,20,normal
ORD015914,96,비수도권,SKU0041,13,normal
ORD015915,6,수도권,SKU0096,7,normal
ORD015916,19,수도권,SKU0081,15,normal
ORD015917,94,비수도권,SKU0013,2,normal
ORD015918,6,수도권,SKU0055,23,normal
ORD015919,7,수도권,SKU0094,6,normal
ORD015920,86,비수도권,SKU0004,5,normal
ORD015921,47,비수도권,SKU0005,12,normal
ORD015922,6,수도권,SKU0072,1,normal
ORD015923,14,수도권,SKU0058,10,normal
ORD015924,2,수도권,SKU0005,20,normal
ORD015925,15,수도권,SKU0100,8,normal
ORD015926,60,비수도권,SKU0059,6,normal
ORD015927,20,비수도권,SKU0050,11,normal
ORD015928,37,비수도권,SKU0045,10,normal
ORD015929,12,수도권,SKU0071,14,normal
ORD015930,6,수도권,SKU0046,11,normal
ORD015931,1,수도권,SKU0066,2,normal
ORD015932,68,비수도권,SKU0049,17,normal
ORD015933,35,비수도권,SKU0062,23,normal
ORD015934,8,수도권,SKU0081,7,normal
ORD015935,15,수도권,SKU0082,14,normal
ORD015936,64,비수도권,SKU0085,15,normal
ORD015937,19,수도권,SKU0021,16,normal
ORD015938,11,수도권,SKU0007,17,normal
ORD015939,10,수도권,SKU0084,20,normal
ORD015940,8,수도권,SKU0005,12,normal
ORD015941,68,비수도권,SKU0022,20,normal
ORD015942,25,비수도권,SKU0053,15,normal
ORD015943,48,비수도권,SKU0086,6,normal
ORD015944,75,비수도권,SKU0090,4,normal
ORD015945,97,비수도권,SKU0063,11,normal
ORD015946,9,수도권,SKU0097,8,normal
ORD015947,7,수도권,SKU0073,0,normal
ORD015948,16,수도권,SKU0053,20,normal
ORD015949,2,수도권,SKU0014,2,normal
ORD015950,62,비수도권,SKU0043,9,normal
ORD015951,79,비수도권,SKU0083,10,normal
ORD015952,44,비수도권,SKU0029,21,normal
ORD015953,10,수도권,SKU0058,16,normal
ORD015954,5,수도권,SKU0099,17,normal
ORD015955,14,수도권,SKU0018,8,normal
ORD015956,70,비수도권,SKU0011,17,normal
ORD015957,13,수도권,SKU0080,19,normal
ORD015958,2,수도권,SKU0003,12,normal
ORD015959,10,수도권,SKU0065,9,normal
ORD015960,98,비수도권,SKU0034,18,normal
ORD015961,42,비수도권,SKU0073,23,normal
ORD015962,82,비수도권,SKU0013,0,normal
ORD015963,59,비수도권,SKU0034,8,normal
ORD015964,19,수도권,SKU0002,19,normal
ORD015965,6,수도권,SKU0024,15,normal
ORD015966,13,수도권,SKU0049,13,normal
ORD015967,25,비수도권,SKU0018,7,normal
ORD015968,77,비수도권,SKU0060,7,normal
ORD015969,10,수도권,SKU0012,5,normal
ORD015970,5,수도권,SKU0075,9,normal
ORD015971,21,비수도권,SKU0093,7,normal
ORD015972,7,수도권,SKU0039,13,normal
ORD015973,30,비수도권,SKU0053,18,normal
ORD015974,10,수도권,SKU0049,13,normal
ORD015975,8,수도권,SKU0079,5,normal
ORD015976,14,수도권,SKU0100,1,normal
ORD015977,27,비수도권,SKU0074,16,normal
ORD015978,19,수도권,SKU0022,20,normal
ORD015979,9,수도권,SKU0070,6,normal
ORD015980,80,비수도권,SKU0062,5,normal
ORD015981,4,수도권,SKU0022,14,normal
ORD015982,2,수도권,SKU0025,3,normal
ORD015983,29,비수도권,SKU0066,3,normal
ORD015984,5,수도권,SKU0081,8,normal
ORD015985,18,수도권,SKU0077,11,normal
ORD015986,91,비수도권,SKU0061,2,normal
ORD015987,46,비수도권,SKU0094,12,normal
ORD015988,31,비수도권,SKU0074,17,normal
ORD015989,24,비수도권,SKU0055,21,normal
ORD015990,7,수도권,SKU0082,16,normal
ORD015991,15,수도권,SKU0030,17,normal
ORD015992,12,수도권,SKU0027,3,normal
ORD015993,91,비수도권,SKU0098,15,normal
ORD015994,9,수도권,SKU0095,19,normal
ORD015995,17,수도권,SKU0089,12,normal
ORD015996,88,비수도권,SKU0022,10,normal
ORD015997,62,비수도권,SKU0059,18,normal
ORD015998,93,비수도권,SKU0054,10,normal
ORD015999,30,비수도권,SKU0021,0,normal
ORD016000,12,수도권,SKU0045,7,normal
ORD016001,69,비수도권,SKU0047,10,normal
ORD016002,11,수도권,SKU0025,19,normal
ORD016003,6,수도권,SKU0096,17,normal
ORD016004,47,비수도권,SKU0050,6,normal
ORD016005,35,비수도권,SKU0053,11,normal
ORD016006,78,비수도권,SKU0060,0,normal
ORD016007,93,비수도권,SKU0089,18,normal
ORD016008,74,비수도권,SKU0054,10,normal
ORD016009,3,수도권,SKU0055,20,normal
ORD016010,40,비수도권,SKU0025,22,normal
ORD016011,61,비수도권,SKU0061,2,normal
ORD016012,96,비수도권,SKU0039,12,normal
ORD016013,13,수도권,SKU0065,19,normal
ORD016014,6,수도권,SKU0031,4,normal
ORD016015,73,비수도권,SKU0072,9,normal
ORD016016,11,수도권,SKU0062,17,normal
ORD016017,28,비수도권,SKU0048,6,normal
ORD016018,14,수도권,SKU0010,1,normal
ORD016019,14,수도권,SKU0063,11,normal
ORD016020,52,비수도권,SKU0086,21,normal
ORD016021,13,수도권,SKU0018,6,normal
ORD016022,45,비수도권,SKU0009,11,normal
ORD016023,1,수도권,SKU0004,3,normal
ORD016024,12,수도권,SKU0004,10,normal
ORD016025,12,수도권,SKU0085,19,normal
ORD016026,55,비수도권,SKU0073,7,normal
ORD016027,11,수도권,SKU0021,1,normal
ORD016028,34,비수도권,SKU0092,17,normal
ORD016029,44,비수도권,SKU0014,17,normal
ORD016030,39,비수도권,SKU0038,1,normal
ORD016031,29,비수도권,SKU0046,22,normal
ORD016032,15,수도권,SKU0008,3,normal
ORD016033,13,수도권,SKU0035,20,normal
ORD016034,22,비수도권,SKU0011,7,normal
ORD016035,3,수도권,SKU0079,22,normal
ORD016036,77,비수도권,SKU0005,10,normal
ORD016037,68,비수도권,SKU0002,7,normal
ORD016038,12,수도권,SKU0074,4,normal
ORD016039,22,비수도권,SKU0079,7,normal
ORD016040,87,비수도권,SKU0050,0,normal
ORD016041,10,수도권,SKU0032,20,normal
ORD016042,54,비수도권,SKU0024,11,normal
ORD016043,3,수도권,SKU0012,10,normal
ORD016044,19,수도권,SKU0049,9,normal
ORD016045,79,비수도권,SKU0050,1,normal
ORD016046,20,비수도권,SKU0046,20,normal
ORD016047,31,비수도권,SKU0078,12,normal
ORD016048,83,비수도권,SKU0010,11,normal
ORD016049,49,비수도권,SKU0068,17,normal
ORD016050,45,비수도권,SKU0041,21,normal
ORD016051,26,비수도권,SKU0025,17,normal
ORD016052,34,비수도권,SKU0069,9,normal
ORD016053,65,비수도권,SKU0020,1,normal
ORD016054,96,비수도권,SKU0024,18,normal
ORD016055,63,비수도권,SKU0100,20,normal
ORD016056,48,비수도권,SKU0089,13,normal
ORD016057,5,수도권,SKU0070,18,normal
ORD016058,67,비수도권,SKU0032,8,normal
ORD016059,53,비수도권,SKU0054,19,normal
ORD016060,59,비수도권,SKU0013,5,normal
ORD016061,8,수도권,SKU0034,17,normal
ORD016062,82,비수도권,SKU0007,16,normal
ORD016063,4,수도권,SKU0062,17,normal
ORD016064,9,수도권,SKU0086,19,normal
ORD016065,40,비수도권,SKU0081,6,normal
ORD016066,41,비수도권,SKU0086,1,normal
ORD016067,11,수도권,SKU0018,9,normal
ORD016068,46,비수도권,SKU0066,0,normal
ORD016069,14,수도권,SKU0096,18,normal
ORD016070,1,수도권,SKU0079,22,normal
ORD016071,6,수도권,SKU0001,18,normal
ORD016072,79,비수도권,SKU0089,1,normal
ORD016073,8,수도권,SKU0071,14,normal
ORD016074,4,수도권,SKU0013,16,normal
ORD016075,43,비수도권,SKU0032,2,normal
ORD016076,16,수도권,SKU0012,6,normal
ORD016077,63,비수도권,SKU0073,18,normal
ORD016078,75,비수도권,SKU0001,20,normal
ORD016079,72,비수도권,SKU0047,21,normal
ORD016080,11,수도권,SKU0100,11,normal
ORD016081,18,수도권,SKU0086,13,normal
ORD016082,37,비수도권,SKU0059,20,normal
ORD016083,12,수도권,SKU0070,16,normal
ORD016084,2,수도권,SKU0061,20,normal
ORD016085,18,수도권,SKU0082,18,normal
ORD016086,1,수도권,SKU0089,23,normal
ORD016087,91,비수도권,SKU0077,4,normal
ORD016088,63,비수도권,SKU0019,7,normal
ORD016089,7,수도권,SKU0038,8,normal
ORD016090,10,수도권,SKU0079,1,normal
ORD016091,96,비수도권,SKU0083,14,normal
ORD016092,13,수도권,SKU0063,19,normal
ORD016093,61,비수도권,SKU0072,15,normal
ORD016094,16,수도권,SKU0018,16,normal
ORD016095,75,비수도권,SKU0038,9,normal
ORD016096,47,비수도권,SKU0054,11,normal
ORD016097,1,수도권,SKU0099,8,normal
ORD016098,11,수도권,SKU0080,23,normal
ORD016099,21,비수도권,SKU0020,12,normal
ORD016100,86,비수도권,SKU0036,1,normal
ORD016101,4,수도권,SKU0022,5,normal
ORD016102,29,비수도권,SKU0016,20,normal
ORD016103,11,수도권,SKU0012,20,normal
ORD016104,80,비수도권,SKU0097,2,normal
ORD016105,58,비수도권,SKU0091,16,normal
ORD016106,13,수도권,SKU0049,13,normal
ORD016107,6,수도권,SKU0055,10,normal
ORD016108,1,수도권,SKU0084,5,normal
ORD016109,32,비수도권,SKU0065,21,normal
ORD016110,15,수도권,SKU0074,4,normal
ORD016111,11,수도권,SKU0080,8,normal
ORD016112,97,비수도권,SKU0049,9,normal
ORD016113,17,수도권,SKU0098,11,normal
ORD016114,55,비수도권,SKU0063,12,normal
ORD016115,7,수도권,SKU0064,9,normal
ORD016116,1,수도권,SKU0015,0,normal
ORD016117,15,수도권,SKU0099,6,normal
ORD016118,40,비수도권,SKU0008,21,normal
ORD016119,18,수도권,SKU0099,12,normal
ORD016120,80,비수도권,SKU0092,18,normal
ORD016121,15,수도권,SKU0086,19,normal
ORD016122,11,수도권,SKU0068,19,normal
ORD016123,85,비수도권,SKU0061,19,normal
ORD016124,15,수도권,SKU0100,22,normal
ORD016125,10,수도권,SKU0098,14,normal
ORD016126,4,수도권,SKU0082,19,normal
ORD016127,63,비수도권,SKU0009,13,normal
ORD016128,68,비수도권,SKU0038,5,normal
ORD016129,2,수도권,SKU0087,0,normal
ORD016130,13,수도권,SKU0071,7,normal
ORD016131,55,비수도권,SKU0013,3,normal
ORD016132,90,비수도권,SKU0035,12,normal
ORD016133,14,수도권,SKU0002,2,normal
ORD016134,77,비수도권,SKU0090,1,normal
ORD016135,14,수도권,SKU0075,23,normal
ORD016136,7,수도권,SKU0044,10,normal
ORD016137,1,수도권,SKU0077,5,normal
ORD016138,12,수도권,SKU0094,12,normal
ORD016139,14,수도권,SKU0028,21,normal
ORD016140,90,비수도권,SKU0029,21,normal
ORD016141,8,수도권,SKU0049,1,normal
ORD016142,14,수도권,SKU0071,13,normal
ORD016143,1,수도권,SKU0100,10,normal
ORD016144,57,비수도권,SKU0017,22,normal
ORD016145,84,비수도권,SKU0035,7,normal
ORD016146,9,수도권,SKU0037,23,normal
ORD016147,15,수도권,SKU0073,9,normal
ORD016148,5,수도권,SKU0089,14,normal
ORD016149,16,수도권,SKU0019,12,normal
ORD016150,5,수도권,SKU0072,6,normal
ORD016151,19,수도권,SKU0091,6,normal
ORD016152,52,비수도권,SKU0013,20,normal
ORD016153,20,비수도권,SKU0064,3,normal
ORD016154,9,수도권,SKU0021,3,normal
ORD016155,13,수도권,SKU0045,17,normal
ORD016156,35,비수도권,SKU0013,15,normal
ORD016157,27,비수도권,SKU0069,19,normal
ORD016158,5,수도권,SKU0041,22,normal
ORD016159,72,비수도권,SKU0057,12,normal
ORD016160,17,수도권,SKU0053,1,normal
ORD016161,6,수도권,SKU0070,14,normal
ORD016162,5,수도권,SKU0090,6,normal
ORD016163,93,비수도권,SKU0028,8,normal
ORD016164,10,수도권,SKU0060,18,normal
ORD016165,83,비수도권,SKU0058,7,normal
ORD016166,15,수도권,SKU0032,20,normal
ORD016167,14,수도권,SKU0050,9,normal
ORD016168,46,비수도권,SKU0005,3,normal
ORD016169,1,수도권,SKU0043,11,normal
ORD016170,12,수도권,SKU0028,7,normal
ORD016171,11,수도권,SKU0087,0,normal
ORD016172,76,비수도권,SKU0036,22,normal
ORD016173,19,수도권,SKU0020,8,normal
ORD016174,13,수도권,SKU0053,6,normal
ORD016175,10,수도권,SKU0082,8,normal
ORD016176,27,비수도권,SKU0036,6,normal
ORD016177,6,수도권,SKU0085,1,normal
ORD016178,9,수도권,SKU0033,20,normal
ORD016179,11,수도권,SKU0074,19,normal
ORD016180,30,비수도권,SKU0012,15,normal
ORD016181,13,수도권,SKU0007,9,normal
ORD016182,18,수도권,SKU0074,23,normal
ORD016183,37,비수도권,SKU0037,9,normal
ORD016184,92,비수도권,SKU0040,13,normal
ORD016185,58,비수도권,SKU0058,8,normal
ORD016186,14,수도권,SKU0099,18,normal
ORD016187,55,비수도권,SKU0018,18,normal
ORD016188,91,비수도권,SKU0030,20,normal
ORD016189,18,수도권,SKU0065,1,normal
ORD016190,15,수도권,SKU0071,19,normal
ORD016191,3,수도권,SKU0071,18,normal
ORD016192,80,비수도권,SKU0060,10,normal
ORD016193,9,수도권,SKU0059,5,normal
ORD016194,3,수도권,SKU0015,16,normal
ORD016195,19,수도권,SKU0084,4,normal
ORD016196,72,비수도권,SKU0001,10,normal
ORD016197,15,수도권,SKU0042,3,normal
ORD016198,61,비수도권,SKU0022,0,normal
ORD016199,70,비수도권,SKU0011,15,normal
ORD016200,16,수도권,SKU0032,3,normal
ORD016201,27,비수도권,SKU0066,14,normal
ORD016202,19,수도권,SKU0050,22,normal
ORD016203,89,비수도권,SKU0088,2,normal
ORD016204,51,비수도권,SKU0060,11,normal
ORD016205,86,비수도권,SKU0026,20,normal
ORD016206,8,수도권,SKU0052,23,normal
ORD016207,11,수도권,SKU0023,14,normal
ORD016208,3,수도권,SKU0018,10,normal
ORD016209,18,수도권,SKU0096,2,normal
ORD016210,77,비수도권,SKU0047,18,normal
ORD016211,12,수도권,SKU0066,10,normal
ORD016212,5,수도권,SKU0088,7,normal
ORD016213,3,수도권,SKU0033,18,normal
ORD016214,16,수도권,SKU0079,1,normal
ORD016215,6,수도권,SKU0079,1,normal
ORD016216,12,수도권,SKU0083,11,normal
ORD016217,67,비수도권,SKU0019,7,normal
ORD016218,14,수도권,SKU0097,5,normal
ORD016219,30,비수도권,SKU0028,2,normal
ORD016220,18,수도권,SKU0078,10,normal
ORD016221,49,비수도권,SKU0017,15,normal
ORD016222,6,수도권,SKU0093,10,normal
ORD016223,85,비수도권,SKU0043,9,normal
ORD016224,36,비수도권,SKU0067,9,normal
ORD016225,10,수도권,SKU0086,16,normal
ORD016226,5,수도권,SKU0029,10,normal
ORD016227,6,수도권,SKU0039,21,normal
ORD016228,61,비수도권,SKU0032,13,normal
ORD016229,26,비수도권,SKU0029,8,normal
ORD016230,14,수도권,SKU0052,15,normal
ORD016231,12,수도권,SKU0055,5,normal
ORD016232,74,비수도권,SKU0008,16,normal
ORD016233,77,비수도권,SKU0068,21,normal
ORD016234,25,비수도권,SKU0043,21,normal
ORD016235,19,수도권,SKU0089,2,normal
ORD016236,67,비수도권,SKU0089,1,normal
ORD016237,55,비수도권,SKU0073,10,normal
ORD016238,14,수도권,SKU0086,23,normal
ORD016239,3,수도권,SKU0093,17,normal
ORD016240,58,비수도권,SKU0058,22,normal
ORD016241,6,수도권,SKU0098,2,normal
ORD016242,1,수도권,SKU0096,14,normal
ORD016243,72,비수도권,SKU0011,4,normal
ORD016244,25,비수도권,SKU0053,10,normal
ORD016245,80,비수도권,SKU0012,2,normal
ORD016246,17,수도권,SKU0069,14,normal
ORD016247,86,비수도권,SKU0077,2,normal
ORD016248,13,수도권,SKU0089,6,normal
ORD016249,51,비수도권,SKU0066,6,normal
ORD016250,11,수도권,SKU0046,22,normal
ORD016251,1,수도권,SKU0016,10,normal
ORD016252,14,수도권,SKU0013,15,normal
ORD016253,53,비수도권,SKU0049,3,normal
ORD016254,6,수도권,SKU0084,10,normal
ORD016255,18,수도권,SKU0076,13,normal
ORD016256,8,수도권,SKU0089,7,normal
ORD016257,3,수도권,SKU0082,16,normal
