order_id,postal_prefix,region,sku_id,order_hour,scenario
ORD031882,14,수도권,SKU0050,14,peak
ORD031883,75,비수도권,SKU0076,9,peak
ORD031884,46,비수도권,SKU0050,6,peak
ORD031885,56,비수도권,SKU0005,23,peak
ORD031886,10,수도권,SKU0049,12,peak
ORD031887,10,수도권,SKU0100,14,peak
ORD031888,19,수도권,SKU0054,10,peak
ORD031889,62,비수도권,SKU0003,8,peak
ORD031890,88,비수도권,SKU0038,15,peak
ORD031891,10,수도권,SKU0015,13,peak
ORD031892,18,수도권,SKU0054,12,peak
ORD031893,20,비수도권,SKU0038,9,peak
ORD031894,74,비수도권,SKU0056,13,peak
ORD031895,29,비수도권,SKU0094,10,peak
ORD031896,12,수도권,SKU0001,9,peak
ORD031897,38,비수도권,SKU0069,13,peak
ORD031898,13,수도권,SKU0050,13,peak
ORD031899,97,비수도권,SKU0093,3,peak
ORD031900,10,수도권,SKU0002,11,peak
ORD031901,2,수도권,SKU0063,14,peak
ORD031902,22,비수도권,SKU0099,8,peak
ORD031903,9,수도권,SKU0063,12,peak
ORD031904,21,비수도권,SKU0030,6,peak
ORD031905,3,수도권,SKU0022,11,peak
ORD031906,96,비수도권,SKU0089,10,peak
ORD031907,45,비수도권,SKU0054,8,peak
ORD031908,19,수도권,SKU0031,13,peak
ORD031909,18,수도권,SKU0090,11,peak
ORD031910,4,수도권,SKU0053,11,peak
ORD031911,4,수도권,SKU0060,2,peak
ORD031912,3,수도권,SKU0074,12,peak
ORD031913,36,비수도권,SKU0055,2,peak
ORD031914,23,비수도권,SKU0040,1,peak
ORD031915,64,비수도권,SKU0018,7,peak
ORD031916,18,수도권,SKU0050,9,peak
ORD031917,11,수도권,SKU0004,13,peak
ORD031918,73,비수도권,SKU0099,7,peak
ORD031919,17,수도권,SKU0052,20,peak
ORD031920,2,수도권,SKU0082,12,peak
ORD031921,72,비수도권,SKU0081,15,peak
ORD031922,66,비수도권,SKU0090,8,peak
ORD031923,35,비수도권,SKU0025,12,peak
ORD031924,80,비수도권,SKU0010,15,peak
ORD031925,11,수도권,SKU0010,11,peak
ORD031926,58,비수도권,SKU0020,16,peak
ORD031927,82,비수도권,SKU0040,11,peak
ORD031928,44,비수도권,SKU0046,10,peak
ORD031929,28,비수도권,SKU0001,8,peak
ORD031930,10,수도권,SKU0037,17,peak
ORD031931,10,수도권,SKU0087,12,peak
ORD031932,72,비수도권,SKU0032,11,peak
ORD031933,5,수도권,SKU0055,10,peak
ORD031934,2,수도권,SKU0084,11,peak
ORD031935,18,수도권,SKU0017,16,peak
ORD031936,10,수도권,SKU0052,6,peak
ORD031937,27,비수도권,SKU0009,10,peak
ORD031938,99,비수도권,SKU0075,10,peak
ORD031939,6,수도권,SKU0067,9,peak
ORD031940,9,수도권,SKU0025,12,peak
ORD031941,17,수도권,SKU0058,9,peak
ORD031942,19,수도권,SKU0026,3,peak
ORD031943,98,비수도권,SKU0033,22,peak
ORD031944,14,수도권,SKU0071,8,peak
ORD031945,6,수도권,SKU0076,8,peak
ORD031946,68,비수도권,SKU0016,18,peak
ORD031947,22,비수도권,SKU0078,8,peak
ORD031948,17,수도권,SKU0023,9,peak
ORD031949,63,비수도권,SKU0030,16,peak
ORD031950,3,수도권,SKU0086,19,peak
ORD031951,13,수도권,SKU0068,8,peak
ORD031952,70,비수도권,SKU0085,12,peak
ORD031953,3,수도권,SKU0002,20,peak
ORD031954,16,수도권,SKU0087,8,peak
ORD031955,9,수도권,SKU0080,15,peak
ORD031956,16,수도권,SKU0025,7,peak
ORD031957,3,수도권,SKU0097,11,peak
ORD031958,15,수도권,SKU0050,7,peak
ORD031959,14,수도권,SKU0016,21,peak
ORD031960,2,수도권,SKU0099,14,peak
ORD031961,7,수도권,SKU0080,12,peak
ORD031962,4,수도권,SKU0040,11,peak
ORD031963,13,수도권,SKU0062,11,peak
ORD031964,8,수도권,SKU0099,11,peak
ORD031965,15,수도권,SKU0052,17,peak
ORD031966,16,수도권,SKU0064,9,peak
ORD031967,1,수도권,SKU0043,9,peak
ORD031968,65,비수도권,SKU0094,13,peak
ORD031969,5,수도권,SKU0091,11,peak
ORD031970,57,비수도권,SKU0097,9,peak
ORD031971,15,수도권,SKU0024,13,peak
ORD031972,7,수도권,SKU0047,10,peak
ORD031973,41,비수도권,SKU0067,10,peak
ORD031974,18,수도권,SKU0080,7,peak
ORD031975,18,수도권,SKU0096,7,peak
ORD031976,9,수도권,SKU0039,15,peak
ORD031977,11,수도권,SKU0024,11,peak
ORD031978,15,수도권,SKU0063,9,peak
ORD031979,11,수도권,SKU0100,17,peak
ORD031980,10,수도권,SKU0018,15,peak
ORD031981,58,비수도권,SKU0013,14,peak
ORD031982,90,비수도권,SKU0096,10,peak
ORD031983,14,수도권,SKU0021,9,peak
ORD031984,63,비수도권,SKU0048,9,peak
ORD031985,46,비수도권,SKU0056,16,peak
ORD031986,14,수도권,SKU0087,12,peak
ORD031987,18,수도권,SKU0069,9,peak
ORD031988,2,수도권,SKU0050,9,peak
ORD031989,18,수도권,SKU0071,10,peak
ORD031990,7,수도권,SKU0071,13,peak
ORD031991,83,비수도권,SKU0065,17,peak
ORD031992,19,수도권,SKU0089,14,peak
ORD031993,17,수도권,SKU0016,9,peak
ORD031994,74,비수도권,SKU0032,16,peak
ORD031995,32,비수도권,SKU0031,7,peak
ORD031996,12,수도권,SKU0097,12,peak
ORD031997,43,비수도권,SKU0031,16,peak
ORD031998,81,비수도권,SKU0018,9,peak
ORD031999,84,비수도권,SKU0041,8,peak
ORD032000,7,수도권,SKU0048,10,peak
ORD032001,15,수도권,SKU0089,4,peak
ORD032002,45,비수도권,SKU0074,9,peak
ORD032003,94,비수도권,SKU0055,11,peak
ORD032004,3,수도권,SKU0051,17,peak
ORD032005,39,비수도권,SKU0006,15,peak
ORD032006,13,수도권,SKU0013,9,peak
ORD032007,57,비수도권,SKU0008,11,peak
ORD032008,33,비수도권,SKU0098,23,peak
ORD032009,13,수도권,SKU0090,12,peak
ORD032010,80,비수도권,SKU0051,13,peak
ORD032011,10,수도권,SKU0012,8,peak
ORD032012,11,수도권,SKU0100,6,peak
ORD032013,35,비수도권,SKU0026,4,peak
ORD032014,8,수도권,SKU0068,15,peak
ORD032015,39,비수도권,SKU0016,0,peak
ORD032016,46,비수도권,SKU0085,16,peak
ORD032017,26,비수도권,SKU0044,15,peak
ORD032018,11,수도권,SKU0088,9,peak
ORD032019,13,수도권,SKU0053,8,peak
ORD032020,16,수도권,SKU0024,7,peak
ORD032021,4,수도권,SKU0017,7,peak
ORD032022,11,수도권,SKU0011,9,peak
ORD032023,5,수도권,SKU0023,10,peak
ORD032024,8,수도권,SKU0074,9,peak
ORD032025,73,비수도권,SKU0009,5,peak
ORD032026,2,수도권,SKU0020,10,peak
ORD032027,16,수도권,SKU0016,16,peak
ORD032028,12,수도권,SKU0031,12,peak
ORD032029,19,수도권,SKU0057,4,peak
ORD032030,90,비수도권,SKU0012,16,peak
ORD032031,13,수도권,SKU0039,6,peak
ORD032032,14,수도권,SKU0082,8,peak
ORD032033,4,수도권,SKU0004,6,peak
ORD032034,76,비수도권,SKU0035,16,peak
ORD032035,11,수도권,SKU0008,11,peak
ORD032036,2,수도권,SKU0072,13,peak
ORD032037,15,수도권,SKU0098,9,peak
ORD032038,58,비수도권,SKU0006,21,peak
ORD032039,17,수도권,SKU0056,9,peak
ORD032040,17,수도권,SKU0017,15,peak
ORD032041,1,수도권,SKU0093,11,peak
ORD032042,92,비수도권,SKU0001,6,peak
ORD032043,12,수도권,SKU0038,13,peak
ORD032044,4,수도권,SKU0073,12,peak
ORD032045,4,수도권,SKU0067,13,peak
ORD032046,19,수도권,SKU0044,15,peak
ORD032047,12,수도권,SKU0052,11,peak
ORD032048,2,수도권,SKU0015,3,peak
ORD032049,3,수도권,SKU0016,9,peak
ORD032050,12,수도권,SKU0079,2,peak
ORD032051,45,비수도권,SKU0045,11,peak
ORD032052,4,수도권,SKU0041,7,peak
ORD032053,4,수도권,SKU0012,11,peak
ORD032054,13,수도권,SKU0076,20,peak
ORD032055,15,수도권,SKU0053,16,peak
ORD032056,14,수도권,SKU0063,9,peak
ORD032057,14,수도권,SKU0031,8,peak
ORD032058,70,비수도권,SKU0019,20,peak
ORD032059,11,수도권,SKU0065,12,peak
ORD032060,1,수도권,SKU0055,16,peak
ORD032061,1,수도권,SKU0005,1,peak
ORD032062,11,수도권,SKU0006,1,peak
ORD032063,71,비수도권,SKU0098,12,peak
ORD032064,23,비수도권,SKU0033,9,peak
ORD032065,16,수도권,SKU0095,8,peak
ORD032066,20,비수도권,SKU0058,22,peak
ORD032067,5,수도권,SKU0019,10,peak
ORD032068,9,수도권,SKU0044,15,peak
ORD032069,44,비수도권,SKU0075,18,peak
ORD032070,1,수도권,SKU0095,7,peak
ORD032071,9,수도권,SKU0097,9,peak
ORD032072,87,비수도권,SKU0027,6,peak
ORD032073,17,수도권,SKU0021,21,peak
ORD032074,28,비수도권,SKU0060,19,peak
ORD032075,11,수도권,SKU0009,14,peak
ORD032076,3,수도권,SKU0069,10,peak
ORD032077,19,수도권,SKU0060,10,peak
ORD032078,12,수도권,SKU0031,16,peak
ORD032079,4,수도권,SKU0022,9,peak
ORD032080,72,비수도권,SKU0100,9,peak
ORD032081,7,수도권,SKU0041,9,peak
ORD032082,10,수도권,SKU0064,2,peak
ORD032083,6,수도권,SKU0074,11,peak
ORD032084,11,수도권,SKU0092,12,peak
ORD032085,17,수도권,SKU0072,6,peak
ORD032086,6,수도권,SKU0089,8,peak
ORD032087,10,수도권,SKU0032,10,peak
ORD032088,1,수도권,SKU0007,16,peak
ORD032089,5,수도권,SKU0046,18,peak
ORD032090,75,비수도권,SKU0082,11,peak
ORD032091,18,수도권,SKU0055,7,peak
ORD032092,14,수도권,SKU0062,11,peak
ORD032093,14,수도권,SKU0053,16,peak
ORD032094,18,수도권,SKU0003,7,peak
ORD032095,6,수도권,SKU0035,9,peak
ORD032096,1,수도권,SKU0064,21,peak
ORD032097,12,수도권,SKU0035,7,peak
ORD032098,75,비수도권,SKU0099,19,peak
ORD032099,14,수도권,SKU0014,7,peak
ORD032100,68,비수도권,SKU0074,13,peak
ORD032101,4,수도권,SKU0089,11,peak
ORD032102,8,수도권,SKU0066,8,peak
ORD032103,18,수도권,SKU0029,13,peak
ORD032104,1,수도권,SKU0007,1,peak
ORD032105,5,수도권,SKU0079,11,peak
ORD032106,3,수도권,SKU0016,5,peak
ORD032107,15,수도권,SKU0068,11,peak
ORD032108,68,비수도권,SKU0050,12,peak
ORD032109,1,수도권,SKU0087,15,peak
ORD032110,2,수도권,SKU0045,10,peak
ORD032111,19,수도권,SKU0037,8,peak
ORD032112,11,수도권,SKU0044,7,peak
ORD032113,71,비수도권,SKU0023,13,peak
ORD032114,15,수도권,SKU0100,22,peak
ORD032115,2,수도권,SKU0066,12,peak
ORD032116,1,수도권,SKU0004,19,peak
ORD032117,12,수도권,SKU0034,11,peak
ORD032118,11,수도권,SKU0034,16,peak
ORD032119,14,수도권,SKU0030,1,peak
ORD032120,12,수도권,SKU0056,11,peak
ORD032121,17,수도권,SKU0040,16,peak
ORD032122,73,비수도권,SKU0092,11,peak
ORD032123,34,비수도권,SKU0029,9,peak
ORD032124,15,수도권,SKU0081,21,peak
ORD032125,15,수도권,SKU0076,12,peak
ORD032126,95,비수도권,SKU0089,8,peak
ORD032127,84,비수도권,SKU0040,14,peak
ORD032128,5,수도권,SKU0013,21,peak
ORD032129,18,수도권,SKU0087,6,peak
ORD032130,9,수도권,SKU0039,15,peak
ORD032131,6,수도권,SKU0037,9,peak
ORD032132,84,비수도권,SKU0010,23,peak
ORD032133,3,수도권,SKU0083,13,peak
ORD032134,1,수도권,SKU0079,9,peak
ORD032135,13,수도권,SKU0003,7,peak
ORD032136,15,수도권,SKU0074,7,peak
ORD032137,3,수도권,SKU0021,10,peak
ORD032138,85,비수도권,SKU0084,18,peak
ORD032139,3,수도권,SKU0003,10,peak
ORD032140,25,비수도권,SKU0031,13,peak
ORD032141,10,수도권,SKU0011,7,peak
ORD032142,8,수도권,SKU0068,10,peak
ORD032143,6,수도권,SKU0070,8,peak
ORD032144,5,수도권,SKU0076,8,peak
ORD032145,15,수도권,SKU0054,13,peak
ORD032146,2,수도권,SKU0049,9,peak
ORD032147,38,비수도권,SKU0098,4,peak
ORD032148,7,수도권,SKU0055,11,peak
ORD032149,12,수도권,SKU0085,12,peak
ORD032150,3,수도권,SKU0034,2,peak
ORD032151,13,수도권,SKU0056,7,peak
ORD032152,18,수도권,SKU0012,9,peak
ORD032153,2,수도권,SKU0052,10,peak
ORD032154,64,비수도권,SKU0098,3,peak
ORD032155,9,수도권,SKU0032,2,peak
ORD032156,10,수도권,SKU0001,9,peak
ORD032157,5,수도권,SKU0088,0,peak
ORD032158,69,비수도권,SKU0047,14,peak
ORD032159,10,수도권,SKU0007,12,peak
ORD032160,9,수도권,SKU0066,19,peak
ORD032161,25,비수도권,SKU0079,8,peak
ORD032162,9,수도권,SKU0052,8,peak
ORD032163,13,수도권,SKU0013,8,peak
ORD032164,99,비수도권,SKU0095,11,peak
ORD032165,14,수도권,SKU0028,10,peak
ORD032166,13,수도권,SKU0070,13,peak
ORD032167,46,비수도권,SKU0076,8,peak
ORD032168,2,수도권,SKU0047,9,peak
ORD032169,11,수도권,SKU0084,13,peak
ORD032170,20,비수도권,SKU0051,9,peak
ORD032171,76,비수도권,SKU0023,9,peak
ORD032172,18,수도권,SKU0071,9,peak
ORD032173,15,수도권,SKU0052,14,peak
ORD032174,13,수도권,SKU0074,10,peak
ORD032175,13,수도권,SKU0050,10,peak
ORD032176,13,수도권,SKU0089,13,peak
ORD032177,83,비수도권,SKU0100,12,peak
ORD032178,49,비수도권,SKU0065,10,peak
ORD032179,9,수도권,SKU0080,6,peak
ORD032180,2,수도권,SKU0005,9,peak
ORD032181,19,수도권,SKU0017,2,peak
ORD032182,27,비수도권,SKU0010,9,peak
ORD032183,39,비수도권,SKU0059,10,peak
ORD032184,7,수도권,SKU0026,17,peak
ORD032185,18,수도권,SKU0040,9,peak
ORD032186,18,수도권,SKU0046,7,peak
ORD032187,4,수도권,SKU0052,9,peak
ORD032188,39,비수도권,SKU0089,9,peak
ORD032189,17,수도권,SKU0035,15,peak
ORD032190,14,수도권,SKU0022,13,peak
ORD032191,2,수도권,SKU0014,5,peak
ORD032192,13,수도권,SKU0026,8,peak
ORD032193,60,비수도권,SKU0066,9,peak
ORD032194,11,수도권,SKU0088,1,peak
ORD032195,94,비수도권,SKU0018,9,peak
ORD032196,43,비수도권,SKU0095,15,peak
ORD032197,52,비수도권,SKU0009,11,peak
ORD032198,16,수도권,SKU0037,20,peak
ORD032199,8,수도권,SKU0046,11,peak
ORD032200,11,수도권,SKU0006,12,peak
ORD032201,17,수도권,SKU0091,19,peak
ORD032202,69,비수도권,SKU0031,11,peak
ORD032203,27,비수도권,SKU0064,7,peak
ORD032204,10,수도권,SKU0017,18,peak
ORD032205,7,수도권,SKU0090,8,peak
ORD032206,18,수도권,SKU0086,7,peak
ORD032207,3,수도권,SKU0015,18,peak
ORD032208,11,수도권,SKU0056,9,peak
ORD032209,7,수도권,SKU0016,12,peak
ORD032210,65,비수도권,SKU0092,13,peak
ORD032211,18,수도권,SKU0049,8,peak
ORD032212,4,수도권,SKU0012,19,peak
ORD032213,14,수도권,SKU0044,17,peak
ORD032214,43,비수도권,SKU0032,9,peak
ORD032215,3,수도권,SKU0032,13,peak
ORD032216,16,수도권,SKU0041,14,peak
ORD032217,35,비수도권,SKU0060,9,peak
ORD032218,6,수도권,SKU0070,11,peak
ORD032219,80,비수도권,SKU0018,16,peak
ORD032220,15,수도권,SKU0029,8,peak
ORD032221,18,수도권,SKU0024,12,peak
ORD032222,10,수도권,SKU0099,10,peak
ORD032223,39,비수도권,SKU0086,8,peak
ORD032224,17,수도권,SKU0074,10,peak
ORD032225,78,비수도권,SKU0022,18,peak
ORD032226,14,수도권,SKU0048,13,peak
ORD032227,17,수도권,SKU0040,14,peak
ORD032228,16,수도권,SKU0046,22,peak
ORD032229,16,수도권,SKU0099,6,peak
ORD032230,23,비수도권,SKU0072,23,peak
ORD032231,3,수도권,SKU0037,8,peak
ORD032232,17,수도권,SKU0009,6,peak
ORD032233,12,수도권,SKU0031,8,peak
ORD032234,13,수도권,SKU0010,13,peak
ORD032235,12,수도권,SKU0079,10,peak
ORD032236,4,수도권,SKU0013,4,peak
ORD032237,1,수도권,SKU0015,6,peak
ORD032238,3,수도권,SKU0033,9,peak
ORD032239,12,수도권,SKU0069,10,peak
ORD032240,11,수도권,SKU0016,12,peak
ORD032241,4,수도권,SKU0041,2,peak
ORD032242,26,비수도권,SKU0021,7,peak
ORD032243,23,비수도권,SKU0076,10,peak
ORD032244,76,비수도권,SKU0036,10,peak
ORD032245,59,비수도권,SKU0043,7,peak
ORD032246,54,비수도권,SKU0073,7,peak
ORD032247,47,비수도권,SKU0044,18,peak
ORD032248,68,비수도권,SKU0042,13,peak
ORD032249,14,수도권,SKU0012,15,peak
ORD032250,3,수도권,SKU0033,8,peak
ORD032251,16,수도권,SKU0083,12,peak
ORD032252,59,비수도권,SKU0059,16,peak
ORD032253,3,수도권,SKU0027,6,peak
ORD032254,52,비수도권,SKU0088,8,peak
ORD032255,4,수도권,SKU0088,13,peak
ORD032256,1,수도권,SKU0047,15,peak
ORD032257,20,비수도권,SKU0058,10,peak
ORD032258,18,수도권,SKU0025,10,peak
ORD032259,67,비수도권,SKU0076,15,peak
ORD032260,18,수도권,SKU0016,7,peak
ORD032261,8,수도권,SKU0074,10,peak
ORD032262,79,비수도권,SKU0009,7,peak
ORD032263,74,비수도권,SKU0077,8,peak
ORD032264,84,비수도권,SKU0021,16,peak
ORD032265,30,비수도권,SKU0093,7,peak
ORD032266,65,비수도권,SKU0045,7,peak
ORD032267,7,수도권,SKU0062,10,peak
ORD032268,16,수도권,SKU0081,19,peak
ORD032269,8,수도권,SKU0005,9,peak
ORD032270,9,수도권,SKU0077,11,peak
ORD032271,53,비수도권,SKU0027,14,peak
ORD032272,22,비수도권,SKU0021,9,peak
ORD032273,80,비수도권,SKU0078,8,peak
ORD032274,41,비수도권,SKU0048,18,peak
ORD032275,8,수도권,SKU0090,13,peak
ORD032276,68,비수도권,SKU0020,11,peak
ORD032277,3,수도권,SKU0065,10,peak
ORD032278,3,수도권,SKU0063,2,peak
ORD032279,8,수도권,SKU0083,4,peak
ORD032280,48,비수도권,SKU0068,12,peak
ORD032281,80,비수도권,SKU0031,13,peak
ORD032282,18,수도권,SKU0060,12,peak
ORD032283,80,비수도권,SKU0087,22,peak
ORD032284,17,수도권,SKU0086,5,peak
ORD032285,81,비수도권,SKU0087,15,peak
ORD032286,12,수도권,SKU0054,13,peak
ORD032287,92,비수도권,SKU0077,11,peak
ORD032288,6,수도권,SKU0023,3,peak
ORD032289,7,수도권,SKU0095,9,peak
ORD032290,7,수도권,SKU0054,9,peak
ORD032291,5,수도권,SKU0066,18,peak
ORD032292,14,수도권,SKU0059,6,peak
ORD032293,15,수도권,SKU0014,10,peak
ORD032294,40,비수도권,SKU0085,6,peak
ORD032295,9,수도권,SKU0035,15,peak
ORD032296,76,비수도권,SKU0095,8,peak
ORD032297,55,비수도권,SKU0006,15,peak
ORD032298,33,비수도권,SKU0013,9,peak
ORD032299,95,비수도권,SKU0026,7,peak
ORD032300,1,수도권,SKU0043,11,peak
ORD032301,96,비수도권,SKU0045,19,peak
ORD032302,7,수도권,SKU0007,9,peak
ORD032303,2,수도권,SKU0012,11,peak
ORD032304,13,수도권,SKU0023,9,peak
ORD032305,19,수도권,SKU0069,9,peak
ORD032306,9,수도권,SKU0014,13,peak
ORD032307,13,수도권,SKU0075,10,peak
ORD032308,7,수도권,SKU0064,6,peak
ORD032309,1,수도권,SKU0052,11,peak
ORD032310,71,비수도권,SKU0050,9,peak
ORD032311,10,수도권,SKU0064,18,peak
ORD032312,4,수도권,SKU0053,9,peak
ORD032313,11,수도권,SKU0004,7,peak
ORD032314,1,수도권,SKU0061,9,peak
ORD032315,3,수도권,SKU0017,11,peak
ORD032316,16,수도권,SKU0086,11,peak
ORD032317,7,수도권,SKU0001,14,peak
ORD032318,18,수도권,SKU0008,14,peak
ORD032319,13,수도권,SKU0070,22,peak
ORD032320,2,수도권,SKU0090,14,peak
ORD032321,15,수도권,SKU0091,11,peak
ORD032322,18,수도권,SKU0060,9,peak
ORD032323,16,수도권,SKU0080,11,peak
ORD032324,7,수도권,SKU0044,9,peak
ORD032325,1,수도권,SKU0055,8,peak
ORD032326,12,수도권,SKU0090,8,peak
ORD032327,18,수도권,SKU0053,17,peak
ORD032328,2,수도권,SKU0076,15,peak
ORD032329,77,비수도권,SKU0047,7,peak
ORD032330,10,수도권,SKU0045,5,peak
ORD032331,10,수도권,SKU0031,9,peak
ORD032332,10,수도권,SKU0063,18,peak
ORD032333,73,비수도권,SKU0088,1,peak
ORD032334,85,비수도권,SKU0028,10,peak
ORD032335,70,비수도권,SKU0030,12,peak
ORD032336,43,비수도권,SKU0001,11,peak
ORD032337,8,수도권,SKU0028,5,peak
ORD032338,30,비수도권,SKU0095,7,peak
ORD032339,8,수도권,SKU0080,17,peak
ORD032340,11,수도권,SKU0080,11,peak
ORD032341,4,수도권,SKU0086,23,peak
ORD032342,15,수도권,SKU0092,6,peak
ORD032343,48,비수도권,SKU0029,19,peak
ORD032344,19,수도권,SKU0053,18,peak
ORD032345,11,수도권,SKU0030,13,peak
ORD032346,19,수도권,SKU0056,7,peak
ORD032347,18,수도권,SKU0041,21,peak
ORD032348,15,수도권,SKU0097,7,peak
ORD032349,8,수도권,SKU0085,14,peak
ORD032350,1,수도권,SKU0086,11,peak
ORD032351,2,수도권,SKU0003,20,peak
ORD032352,87,비수도권,SKU0094,10,peak
ORD032353,64,비수도권,SKU0095,14,peak
ORD032354,7,수도권,SKU0087,21,peak
ORD032355,6,수도권,SKU0082,12,peak
ORD032356,9,수도권,SKU0010,7,peak
ORD032357,16,수도권,SKU0054,10,peak
ORD032358,1,수도권,SKU0071,12,peak
ORD032359,71,비수도권,SKU0034,19,peak
ORD032360,39,비수도권,SKU0011,9,peak
ORD032361,15,수도권,SKU0007,8,peak
ORD032362,64,비수도권,SKU0029,15,peak
ORD032363,15,수도권,SKU0012,16,peak
ORD032364,3,수도권,SKU0094,0,peak
ORD032365,16,수도권,SKU0085,7,peak
ORD032366,14,수도권,SKU0058,22,peak
ORD032367,19,수도권,SKU0004,8,peak
ORD032368,10,수도권,SKU0031,9,peak
ORD032369,10,수도권,SKU0007,11,peak
ORD032370,84,비수도권,SKU0021,7,peak
ORD032371,78,비수도권,SKU0071,9,peak
ORD032372,73,비수도권,SKU0081,8,peak
ORD032373,12,수도권,SKU0053,8,peak
ORD032374,33,비수도권,SKU0025,8,peak
ORD032375,83,비수도권,SKU0065,10,peak
ORD032376,91,비수도권,SKU0090,9,peak
ORD032377,7,수도권,SKU0025,6,peak
ORD032378,6,수도권,SKU0004,7,peak
ORD032379,14,수도권,SKU0028,8,peak
ORD032380,65,비수도권,SKU0073,10,peak
ORD032381,15,수도권,SKU0032,16,peak
ORD032382,44,비수도권,SKU0092,15,peak
ORD032383,13,수도권,SKU0017,13,peak
ORD032384,33,비수도권,SKU0079,16,peak
ORD032385,8,수도권,SKU0048,16,peak
ORD032386,53,비수도권,SKU0014,11,peak
ORD032387,45,비수도권,SKU0074,18,peak
ORD032388,7,수도권,SKU0002,0,peak
ORD032389,66,비수도권,SKU0063,10,peak
ORD032390,4,수도권,SKU0088,12,peak
ORD032391,38,비수도권,SKU0002,14,peak
ORD032392,60,비수도권,SKU0065,9,peak
ORD032393,54,비수도권,SKU0004,9,peak
ORD032394,7,수도권,SKU0085,12,peak
ORD032395,3,수도권,SKU0088,19,peak
ORD032396,1,수도권,SKU0077,12,peak
ORD032397,1,수도권,SKU0030,20,peak
ORD032398,14,수도권,SKU0033,12,peak
ORD032399,6,수도권,SKU0027,8,peak
ORD032400,65,비수도권,SKU0086,21,peak
ORD032401,5,수도권,SKU0030,10,peak
ORD032402,19,수도권,SKU0064,9,peak
ORD032403,78,비수도권,SKU0063,17,peak
ORD032404,90,비수도권,SKU0028,13,peak
ORD032405,62,비수도권,SKU0084,15,peak
ORD032406,6,수도권,SKU0059,11,peak
ORD032407,15,수도권,SKU0033,0,peak
ORD032408,6,수도권,SKU0038,12,peak
ORD032409,17,수도권,SKU0079,13,peak
ORD032410,7,수도권,SKU0049,13,peak
ORD032411,9,수도권,SKU0078,16,peak
ORD032412,15,수도권,SKU0048,9,peak
ORD032413,4,수도권,SKU0003,19,peak
ORD032414,10,수도권,SKU0028,6,peak
ORD032415,10,수도권,SKU0038,9,peak
ORD032416,16,수도권,SKU0093,6,peak
ORD032417,16,수도권,SKU0097,9,peak
ORD032418,11,수도권,SKU0058,10,peak
ORD032419,64,비수도권,SKU0016,16,peak
ORD032420,18,수도권,SKU0072,7,peak
ORD032421,47,비수도권,SKU0037,10,peak
ORD032422,16,수도권,SKU0007,9,peak
ORD032423,11,수도권,SKU0070,4,peak
ORD032424,11,수도권,SKU0035,11,peak
ORD032425,6,수도권,SKU0030,12,peak
ORD032426,55,비수도권,SKU0098,6,peak
ORD032427,58,비수도권,SKU0007,2,peak
ORD032428,3,수도권,SKU0093,9,peak
ORD032429,55,비수도권,SKU0065,7,peak
ORD032430,52,비수도권,SKU0046,16,peak
ORD032431,17,수도권,SKU0044,16,peak
ORD032432,32,비수도권,SKU0012,10,peak
ORD032433,78,비수도권,SKU0081,9,peak
ORD032434,14,수도권,SKU0023,16,peak
ORD032435,40,비수도권,SKU0086,9,peak
ORD032436,89,비수도권,SKU0087,7,peak
ORD032437,11,수도권,SKU0080,23,peak
ORD032438,13,수도권,SKU0099,7,peak
ORD032439,18,수도권,SKU0073,18,peak
ORD032440,14,수도권,SKU0087,8,peak
ORD032441,8,수도권,SKU0065,8,peak
ORD032442,17,수도권,SKU0100,0,peak
ORD032443,35,비수도권,SKU0036,7,peak
ORD032444,1,수도권,SKU0028,8,peak
ORD032445,6,수도권,SKU0056,14,peak
ORD032446,98,비수도권,SKU0054,10,peak
ORD032447,62,비수도권,SKU0052,9,peak
ORD032448,98,비수도권,SKU0017,14,peak
ORD032449,18,수도권,SKU0029,14,peak
ORD032450,14,수도권,SKU0018,9,peak
ORD032451,1,수도권,SKU0022,18,peak
ORD032452,10,수도권,SKU0091,3,peak
ORD032453,12,수도권,SKU0004,10,peak
ORD032454,4,수도권,SKU0084,10,peak
ORD032455,11,수도권,SKU0017,13,peak
ORD032456,7,수도권,SKU0034,8,peak
ORD032457,13,수도권,SKU0064,15,peak
ORD032458,17,수도권,SKU0097,12,peak
ORD032459,19,수도권,SKU0082,17,peak
ORD032460,15,수도권,SKU0097,7,peak
ORD032461,1,수도권,SKU0099,10,peak
ORD032462,77,비수도권,SKU0078,7,peak
ORD032463,53,비수도권,SKU0009,14,peak
ORD032464,17,수도권,SKU0002,7,peak
ORD032465,61,비수도권,SKU0096,13,peak
ORD032466,65,비수도권,SKU0071,14,peak
ORD032467,7,수도권,SKU0019,14,peak
ORD032468,8,수도권,SKU0069,6,peak
ORD032469,2,수도권,SKU0047,9,peak
ORD032470,16,수도권,SKU0003,11,peak
ORD032471,24,비수도권,SKU0031,15,peak
ORD032472,4,수도권,SKU0027,10,peak
ORD032473,13,수도권,SKU0066,6,peak
ORD032474,50,비수도권,SKU0077,6,peak
ORD032475,19,수도권,SKU0100,8,peak
ORD032476,16,수도권,SKU0060,8,peak
ORD032477,15,수도권,SKU0043,6,peak
ORD032478,11,수도권,SKU0086,6,peak
ORD032479,12,수도권,SKU0064,10,peak
ORD032480,8,수도권,SKU0041,7,peak
